JARVIS-ID,Spg.number,Spg.Symbol,Composition,Spillage,SO_dir,SO_indir,NSO_di,NSO_indir,Dimesniolity ,mpid,Type,?1,?2,?3,?4,?5,?6,Indirgap QE(eV),Dirgap QE (eV),Dirgap WT (eV),Indirgap WT (eV),Dirgap WT-dense (eV)
JVASP-8051,122,I-42d,ZnGeAs2,0.458,0.055,0.036,0.062,0.035,3D,,,,,,,,,,,,,
JVASP-28858,156,P3m1,Te3W2Se,0.206,0.036,0.036,0.291,0.291,2D,,,,,,,,,,,,,
JVASP-38129,225,Fm-3m,Sr6Sn2NF,0.899,0.037,0.037,0,-0.035,3D,mp-989592,CTI,0,0,0,0,0,0,0.193,0.193,0.026,0.038,0.038
JVASP-39748,225,Fm-3m,Yb2AsAu,2.051,0.037,0.037,0.065,0.065,3D,,,,,,,,,,,,,
JVASP-9081,204,Im3,Sb3Ir,0.404,0.038,0.038,0.042,0.042,3D,,,,,,,,,,,,,
JVASP-1071,166,R-3m,Sb2Te3,1.391,0.246,0.039,0.101,0.075,2D,mp-1201,Strong-TI,1,0,1,0,1,0,0.07,0.185,0.072,0.028,0.089
JVASP-18521,221,Pm-3m,Ca3SnO,3.153,0.071,0.039,0,-0.099,3D,mp-29241,CTI,0,0,0,0,0,0,0.088,0.088,0.034,0.016,0.088
JVASP-9715,63,Cmcm,CaTl2O4,0.065,0.187,0.039,0.188,0.046,3D,,,,,,,,,,,,,
JVASP-1080,225,Fm-3m,Mg2Ge,0.002,1.233,0.039,1.298,0.104,3D,,,,,,,,,,,,,
JVASP-5260,2,P-1,Bi2TeI,3.491,0.092,0.041,0.159,0.127,2D,mp-23435,weak-TI,0,0,0,0,1,1,0.288,0.323,0.069,0.013,0.08
JVASP-5260,2,P-1,Bi2TeI,3.491,0.092,0.041,0.159,0.127,2D,mp-23435,weak-TI,0,0,0,0,1,1,0.257,0.28,0.069,0.013,0.08
JVASP-56232,62,Pnma,LiCaBi,1.301,0.07,0.041,0.489,0.489,3D,,,,,,,,,,,,,
JVASP-20088,216,F-43m,HgS,0.525,0.08,0.042,0,0,3D,,,,,,,,,,,,,
JVASP-8457,58,Pnnm,Sb2Ru,0.136,0.552,0.042,0.516,0.012,3D,,,,,,,,,,,,,
JVASP-37377,194,P6_3/mmc,Tm(AlC)3,0.038,1.072,0.042,1.15,0.053,3D,,,,,,,,,,,,,
JVASP-36671,115,P-4m2,Bi2O3,0.109,0.483,0.043,0.483,0.061,3D,,,,,,,,,,,,,
JVASP-8784,97,I422,Sr(GaTe2)2,0.082,0.509,0.043,0.506,0.215,3D,,,,,,,,,,,,,
JVASP-8049,122,I-42d,CdSs2,0.427,0.071,0.044,0.103,0.043,3D,,,,,,,,,,,,,
JVASP-59143,186,P6_3mc,Hg4OF6,0.256,0.044,0.044,0.168,0.168,3D,,,,,,,,,,,,,
JVASP-38808,225,Fm-3m,NbGaFe2,0.024,0.086,0.046,0.132,0.093,3D,,,,,,,,,,,,,
JVASP-29023,8,Cm,Te6MoW3Se2,0.193,0.047,0.047,0.294,0.294,2D,,,,,,,,,,,,,
JVASP-5428,166,R-3m,Ge(BiTe2)2,2.146,0.051,0.048,0.571,0.571,2D,mp-27948,Strong-TI,0,1,0,1,0,1,0.054,0.068,0.055,0.048,0.055
JVASP-36243,216,F-43m,RbCuO,1.247,0.07,0.05,0,0,3D,,,,,,,,,,,,,
JVASP-11997,64,Cmce,As,0.167,0.073,0.05,0.044,0.039,2D,,,,,,,,,,,,,
JVASP-14843,64,Cmce,As,0.167,0.073,0.05,0.044,0.039,2D,,,,,,,,,,,,,
JVASP-25145,64,Cmce,As,0.167,0.073,0.05,0.044,0.039,2D,,,,,,,,,,,,,
JVASP-4666,194,P6_3/mmc,GaTe,0.12,0.349,0.05,0.438,0.15,2D,,,,,,,,,,,,,
JVASP-1882,225,Fm-3m,ErN,0.024,0.387,0.05,0.532,0.105,3D,,,,,,,,,,,,,
JVASP-7641,140,I4/mcm,GaTe2,0.1,0.266,0.051,0.245,0.123,3D,,,,,,,,,,,,,
JVASP-8683,71,Immm,Ba2PdO3,0.058,0.45,0.052,0.45,0.043,3D,,,,,,,,,,,,,
JVASP-24,166,R-3m,Bi2Te3,2.097,0.129,0.053,0.535,0.535,2D,,,,,,,,,,,,,
JVASP-992,166,R-3m,Sb,0.515,0.065,0.053,0.056,-0.074,2D,,,,,,,,,,,,,
JVASP-37715,165,P-3c1,TbH3,0.1,0.06,0.053,0.066,0.059,3D,,,,,,,,,,,,,
JVASP-7676,225,Fm-3m,GeSe,0.078,0.053,0.053,0.03,0.03,3D,,,,,,,,,,,,,
JVASP-35542,198,P2_13,GeRu,0.058,0.148,0.053,0.227,0.12,3D,,,,,,,,,,,,,
JVASP-29967,166,R-3m,Bi2PbSe4,2.165,0.054,0.054,0.396,0.396,2D,mp-675543,,0,1,0,1,0,1,0.143,0.143,0.143,0.143,0.143
JVASP-53646,31,Pmn2_1,In3AsSe3,0.309,0.056,0.054,0.04,0.04,3D,,,,,,,,,,,,,
JVASP-40493,148,R-3,CaBiO3,0.068,0.054,0.054,0.054,0.054,3D,,,,,,,,,,,,,
JVASP-13955,166,R-3m,Bi2TeSe2,2.09,0.074,0.055,0.605,0.605,2D,mp-31406,Strong-TI,1,0,1,0,1,0,0.149,0.178,0.16,0.052,0.176
JVASP-56984,71,Immm,Ca3SiBr2,0.003,0.215,0.055,0.216,0.056,2D,,,,,,,,,,,,,
JVASP-20518,109,I4_1md,TaAs,1.181,0.056,0.056,0.086,0.086,3D,,,,,,,,,,,,,
JVASP-53448,9,Cc,SiCu2Te3,0.625,0.066,0.056,0.175,0.14,3D,,,,,,,,,,,,,
JVASP-26523,166,R-3m,TlBiS2,0.438,0.056,0.056,0.424,0.424,3D,,,,,,,,,,,,,
JVASP-19027,214,I4_132,Ag3AuSe2,0.263,0.065,0.056,0.04,0.04,3D,,,,,,,,,,,,,
JVASP-60641,166,R-3m,Nb3I8,0.21,0.063,0.057,0.07,0.064,2D,,,,,,,,,,,,,
JVASP-28881,8,Cm,TeW2Se2S,0.14,0.057,0.057,0.109,0,2D,,,,,,,,,,,,,
JVASP-11120,12,C2/m,RbSc5Te8,0.15,0.269,0.058,0.499,0.289,3D,,,,,,,,,,,,,
JVASP-36469,221,Pm-3m,Sr3P2,0.014,0.058,0.058,0.078,0.078,3D,,,,,,,,,,,,,
JVASP-7076,82,I-4,ZnCu2SnS4,0.039,0.06,0.06,0.067,0.067,3D,,,,,,,,,,,,,
JVASP-29222,164,P-3m1,BiTe,3.713,0.106,0.061,0,-0.069,2D,mp-23224,Weak-Ti,0,0,0,0,1,1,0.12,0.12,0.023,0.05,0.077
JVASP-29287,166,R-3m,Sn(BiTe2)2,2.162,0.172,0.063,0.432,0.432,2D,mp-38605,Strong-TI,0,1,0,1,0,1,0.045,0.15,0.09,-0.008,0.115
JVASP-40407,225,Fm-3m,AcAgTe2,0.162,0.085,0.063,0.071,0.051,3D,,,,,,,,,,,,,
JVASP-34895,15,C2/c,LiDy2Cl5,0.087,0.081,0.063,0.086,0.069,3D,,,,,,,,,,,,,
JVASP-35938,11,P2_1/m,LiBeB,0,0.169,0.063,0.166,0.063,3D,,,,,,,,,,,,,
JVASP-17560,221,Pm-3m,Sr3PbO,2.115,0.064,0.064,0,-0.158,3D,mp-19944,CTI,0,0,0,0,0,0,0.099,0.099,0.018,0.089,0.099
JVASP-17560,221,Pm-3m,Sr3PbO,2.115,0.064,0.064,0,-0.158,3D,mp-19944,CTI,0,0,0,0,0,0,0.099,0.099,0.018,0.091,0.099
JVASP-17656,221,Pm-3m,Ca3PbO,1.687,0.081,0.065,0,-0.081,3D,mp-20273,CTI,0,0,0,0,0,0,0.018,0.018,0.016,0.018,0.018
JVASP-9126,205,Pa3,As2Pt,0.273,0.692,0.065,0.769,0.061,3D,,,,,,,,,,,,,
JVASP-8076,122,I-42d,CdGeAs2,0.263,0.156,0.065,0.173,0.053,3D,,,,,,,,,,,,,
JVASP-39995,225,Fm-3m,Ca2HgPb,1.687,0.098,0.066,0.05,0.019,3D,,,,,,,,,,,,,
JVASP-29028,156,P3m1,Te3MoWSe,0.176,0.066,0.066,0.324,0.324,2D,,,,,,,,,,,,,
JVASP-213,11,P2_1/m,HfSe3,0.172,0.49,0.066,0.491,0.159,2D,,,,,,,,,,,,,
JVASP-8142,164,P-3m1,Sr(CdAs)2,0.071,0.066,0.066,0.164,0.164,3D,,,,,,,,,,,,,
JVASP-40766,216,F-43m,ZrFeSe,0.007,0.807,0.066,0.81,0.069,3D,,,,,,,,,,,,,
JVASP-23084,15,C2/c,Mn2MoP12,0.013,0.305,0.067,0.305,0.071,3D,,,,,,,,,,,,,
JVASP-40816,216,F-43m,LiPt,0.515,0.076,0.069,0.376,0.255,3D,,,,,,,,,,,,,
JVASP-36468,221,Pm-3m,Ba3P2,0.029,0.069,0.069,0.086,0.086,3D,,,,,,,,,,,,,
JVASP-8188,180,P6_222,Si2Mo,0.01,0.498,0.069,0.501,0.072,3D,,,,,,,,,,,,,
JVASP-10679,12,C2/m,RbAg3Se2,0.101,0.071,0.07,0.109,0.098,3D,,,,,,,,,,,,,
JVASP-10578,11,P2_1/m,DyP5,0.03,0.701,0.07,0.701,0.077,3D,,,,,,,,,,,,,
JVASP-1118,129,P4/nmm,CuBiSeO,0.671,0.072,0.072,0.334,0.277,2D,,,,,,,,,,,,,
JVASP-7799,139,I4/mmm,Ba2Zn3(AsO)2,0.106,0.072,0.072,0.182,0.182,3D,,,,,,,,,,,,,
JVASP-7952,166,R-3m,IgS2,0.023,0.195,0.072,0.194,0.073,3D,,,,,,,,,,,,,
JVASP-40768,216,F-43m,FeSiW,0.053,0.661,0.073,0.764,0.064,3D,,,,,,,,,,,,,
JVASP-36917,1,P1,BaZrSe3,0.043,0.5,0.073,0.606,0.141,3D,,,,,,,,,,,,,
JVASP-1363,225,Fm-3m,TmN,0.023,0.452,0.074,0.601,0.13,3D,,,,,,,,,,,,,
JVASP-36254,216,F-43m,AgO,1.27,0.091,0.075,0,0,3D,,,,,,,,,,,,,
JVASP-8202,166,R-3m,Sr(Ss)2,0.999,0.098,0.075,0.028,0.028,3D,,,,,,,,,,,,,
JVASP-12918,164,P-3m1,Ge5(Te4As)2,0.293,0.076,0.076,0.314,0.223,2D,,,,,,,,,,,,,
JVASP-2343,221,Pm-3m,Rb3AuO,0.019,0.158,0.076,0.192,0.109,3D,,,,,,,,,,,,,
JVASP-55690,165,P-3c1,YH3,0.01,0.081,0.076,0.081,0.076,3D,,,,,,,,,,,,,
JVASP-40214,62,Pnma,CaSnS3,0.064,0.077,0.077,0.072,0.072,3D,,,,,,,,,,,,,
JVASP-51178,216,F-43m,TeOsCl2,1.028,0.275,0.078,0,-0.017,3D,,,,,,,,,,,,,
JVASP-2268,129,P4/nmm,ThTeO,1.835,0.09,0.079,0.267,0.267,3D,,,,,,,,,,,,,
JVASP-30774,14,P2_1/c,BiSbO5,0.148,0.13,0.079,0.127,0.077,2D,,,,,,,,,,,,,
JVASP-37879,63,Cmcm,Ca3SnH2,0.017,0.08,0.08,0.116,0.116,3D,,,,,,,,,,,,,
JVASP-8174,160,R3m,Sb2TeSe2,0.246,0.081,0.081,0.38,0.38,2D,,,,,,,,,,,,,
JVASP-2766,164,P-3m1,Ba(CdAs)2,0.081,0.081,0.081,0.181,0.181,3D,,,,,,,,,,,,,
JVASP-37831,225,Fm-3m,Ca2AgBi,0.329,0.231,0.082,0.194,0.072,3D,,,,,,,,,,,,,
JVASP-1079,225,Fm-3m,Mg2Ge,0.002,0.982,0.082,1.045,0.145,3D,,,,,,,,,,,,,
JVASP-13042,164,P-3m1,GeSb4Te7,2.075,0.091,0.083,0.185,0.185,2D,mp-29641,Strong-TI,1,0,1,0,0,1,0.102,0.106,0.085,0.083,0.085
JVASP-22675,221,Pm-3m,CsSnI3,2.025,0.083,0.083,0.298,0.298,3D,,,,,,,,,,,,,
JVASP-19026,227,Fd-3m,8SnSb4,0.28,0.091,0.083,0.238,0.215,3D,,,,,,,,,,,,,
JVASP-1112,225,Fm-3m,PbS,0.268,0.083,0.083,0.459,0.459,3D,,,,,,,,,,,,,
JVASP-50317,62,Pnma,Hf2N2O,0.266,0.083,0.083,0.085,0.085,3D,,,,,,,,,,,,,
JVASP-36626,221,Pm-3m,CdGeO3,0.001,1.449,0.083,1.46,0.082,3D,,,,,,,,,,,,,
JVASP-1064,140,I4/mcm,Tl4Te3Pb,2.241,0.101,0.084,0.141,0.141,3D,,,,,,,,,,,,,
JVASP-8132,12,C2/m,NbAs2,0.371,0.084,0.084,0.055,0.055,3D,,,,,,,,,,,,,
JVASP-7681,70,Fddd,Al2Ru,0.011,1.172,0.084,1.193,0.093,3D,,,,,,,,,,,,,
JVASP-28866,156,P3m1,Te6MoW3Se2,0.196,0.085,0.085,0.296,0.296,2D,,,,,,,,,,,,,
JVASP-9107,205,Pa3,Te2Ru,0.165,0.31,0.086,0.327,0.1,3D,,,,,,,,,,,,,
JVASP-10579,11,P2_1/m,HoP5,0.033,0.696,0.086,0.695,0.093,3D,,,,,,,,,,,,,
JVASP-8058,164,P-3m1,2PtC2,0.101,0.216,0.087,0.425,0.355,3D,,,,,,,,,,,,,
JVASP-8091,189,P-62m,CaAgAs,0.598,0.089,0.089,0.053,0.053,3D,mp-5615,Strong-TI,1,0,1,0,1,0,0.086,0.086,0.079,0.085,0.086
JVASP-1065,140,I4/mcm,Tl4Te3Pb,2.242,0.105,0.089,0.127,0.127,3D,,,,,,,,,,,,,
JVASP-12861,111,P-42m,In5AgTe8,0.307,0.089,0.089,0.266,0.266,3D,,,,,,,,,,,,,
JVASP-36805,10,P2/m,AgPbO2,0.053,0.625,0.09,0.626,0.1,3D,,,,,,,,,,,,,
JVASP-39749,225,Fm-3m,Yb2BiAu,1.399,0.224,0.091,0.014,0.008,3D,,,,,,,,,,,,,
JVASP-20530,12,C2/m,NbSb2,0.63,0.099,0.092,0.042,0.042,3D,,,,,,,,,,,,,
JVASP-50784,12,C2/m,Y2Bi2O7,0.085,0.092,0.092,0.078,0.078,3D,,,,,,,,,,,,,
JVASP-28418,8,Cm,Te2MoWSe2,0.072,0.092,0.092,0.331,0.331,2D,,,,,,,,,,,,,
JVASP-1104,225,Fm-3m,TePb,2.009,0.093,0.093,0.652,0.652,3D,mp-19717,CTI,0,0,0,0,0,0,0.186,0.186,0.186,0.186,0.186
JVASP-9299,162,P-31m,BaCa(SbO2)4,0.026,0.693,0.093,0.721,0.107,3D,,,,,,,,,,,,,
JVASP-28818,156,P3m1,Te3W2Se,0.211,0.094,0.094,0.266,0.266,2D,,,,,,,,,,,,,
JVASP-10563,11,P2_1/m,RbHfAgTe3,0.169,0.13,0.094,0.265,0.242,3D,,,,,,,,,,,,,
JVASP-28355,8,Cm,CeSe2,0.04,0.096,0.095,0.113,0.11,2D,,,,,,,,,,,,,
JVASP-10724,125,P4/nbm,KNdTe4,0.175,0.93,0.096,1.002,0.146,3D,,,,,,,,,,,,,
JVASP-35951,227,Fd-3m,Y2ZnSe4,0.077,0.097,0.097,0.232,0.232,3D,,,,,,,,,,,,,
JVASP-798,227,Fd-3m,Ge,0.048,0.097,0.097,0.194,0.194,3D,,,,,,,,,,,,,
JVASP-56484,225,Fm-3m,CuBr,0.004,1.311,0.097,1.392,0.14,3D,,,,,,,,,,,,,
JVASP-1078,225,Fm-3m,Mg2Ge,0.003,0.887,0.097,0.949,0.161,3D,,,,,,,,,,,,,
JVASP-4210,62,Pnma,Te2I,0.758,0.109,0.098,0.226,0.086,2D,,,,,,,,,,,,,
JVASP-10265,164,P-3m1,GeTe7As4,0.383,0.136,0.098,0.382,0.346,2D,,,,,,,,,,,,,
JVASP-14101,163,P-31c,InCu(PSe3)2,0.361,0.099,0.099,0.121,0.12,2D,,,,,,,,,,,,,
JVASP-12144,166,R-3m,Sb2TeSe2,0.154,0.099,0.099,0.266,0.266,2D,,,,,,,,,,,,,
JVASP-10459,189,P-62m,RbTe,0.15,0.684,0.099,0.856,0.314,3D,,,,,,,,,,,,,
JVASP-12504,205,Pa3,CuBr,0.055,0.099,0.099,0.12,0.12,3D,,,,,,,,,,,,,
JVASP-7629,216,F-43m,SnS,0.005,0.703,0.099,0.713,0.127,3D,,,,,,,,,,,,,
JVASP-22726,225,Fm-3m,2TlSb,0.176,0.192,0.1,0.511,0.401,3D,,,,,,,,,,,,,
JVASP-7860,225,Fm-3m,SnTe,2.005,0.101,0.101,0.053,0.053,3D,mp-1883,CTI,0,0,0,0,0,0,0.066,0.066,0.066,0.066,0.066
JVASP-7860,225,Fm-3m,SnTe,2.005,0.101,0.101,0.053,0.053,3D,mp-1883,CTI,0,0,0,0,0,0,0.066,0.066,0.066,0.066,0.066
JVASP-29022,156,P3m1,Te3MoWSe,0.18,0.101,0.101,0.349,0.349,2D,,,,,,,,,,,,,
JVASP-3015,164,P-3m1,Th(CuP)2,0.053,0.578,0.102,0.601,0.123,3D,,,,,,,,,,,,,
JVASP-38806,221,Pm-3m,NbTlO3,0.013,0.127,0.102,0.135,0.135,3D,,,,,,,,,,,,,
JVASP-8063,166,R-3m,TlSbTe2,2.022,0.106,0.106,0.122,0.122,3D,mp-4573,Strong-TI,1,0,1,0,1,0,0.127,0.127,0.127,0.127,0.127
JVASP-36777,47,Pmmm,LiAgO2,0.021,0.466,0.106,0.457,0.096,3D,,,,,,,,,,,,,
JVASP-36769,53,Pm,AgAuO2,0.2,0.372,0.107,0.366,0.056,3D,,,,,,,,,,,,,
JVASP-28576,38,Amm2,Te4W3Se2,0.151,0.107,0.107,0.379,0.379,2D,,,,,,,,,,,,,
JVASP-19045,220,I-43d,Nd3Cu3Sb4,0.236,0.279,0.108,0.332,0.21,3D,,,,,,,,,,,,,
JVASP-56315,23,I222,BaAg2GeSe4,0.155,0.123,0.108,0.112,0.105,3D,,,,,,,,,,,,,
JVASP-40835,216,F-43m,LiCaRh,0.13,0.109,0.109,0.252,0.252,3D,,,,,,,,,,,,,
JVASP-7827,194,P6_3/mmc,Rb3Sb,0.065,0.161,0.109,0.274,0.137,3D,,,,,,,,,,,,,
JVASP-35012,129,P4/nmm,NdTeCl,0.046,0.109,0.109,0.419,0.419,3D,,,,,,,,,,,,,
JVASP-8185,186,P6_3mc,GaAs,0.058,0.111,0.111,0.217,0.217,3D,,,,,,,,,,,,,
JVASP-9086,15,C2/c,AgO,0.051,0.355,0.111,0.353,0.11,3D,,,,,,,,,,,,,
JVASP-10580,11,P2_1/m,TmP5,0.038,0.68,0.112,0.679,0.119,3D,,,,,,,,,,,,,
JVASP-29196,156,P3m1,Te2MoWSe2,2.152,0.113,0.113,0.009,-0.189,2D,,,,,,,,,,,,,
JVASP-30214,1,P1,Ti5Pb5O14,0.176,0.335,0.113,0.302,0.068,2D,,,,,,,,,,,,,
JVASP-28646,156,P3m1,MoWSe3S,0.068,0.113,0.113,0.382,0.35,2D,,,,,,,,,,,,,
JVASP-30621,185,P6_3cm,TeO3,0.048,0.248,0.113,0.244,0.11,2D,,,,,,,,,,,,,
JVASP-29030,156,P3m1,Te3MoWSe,0.181,0.114,0.114,0.35,0.35,2D,,,,,,,,,,,,,
JVASP-10725,125,P4/nbm,RbNdTe4,0.173,0.929,0.114,0.996,0.162,3D,,,,,,,,,,,,,
JVASP-11371,194,P6_3/mmc,Sm(ZnP)3,0.019,0.943,0.114,0.969,0.138,3D,,,,,,,,,,,,,
JVASP-39685,225,Fm-3m,Li2TlBi,1.519,0.207,0.115,0.11,0.11,3D,mp-865713,CTI,0,0,0,0,0,0,0.222,0.358,0.118,0.05,0.126
JVASP-40432,26,Pmc2_1,K2BaCdSb2,0.358,0.129,0.115,0.235,0.211,3D,,,,,,,,,,,,,
JVASP-10773,125,P4/nbm,KPrTe4,0.173,0.929,0.115,1.001,0.166,3D,,,,,,,,,,,,,
JVASP-89,166,R-3m,Bi2Te3,2.085,0.159,0.116,0.22,0.22,2D,mp-34202,Strong-TI,1,0,1,0,1,0,0.041,0.166,0.1,0.004,0.107
JVASP-12194,185,P6_3cm,TeO3,0.048,0.25,0.116,0.246,0.113,2D,,,,,,,,,,,,,
JVASP-52332,123,P4/mmm,LiBiS2,1.375,0.425,0.117,0.147,0.006,3D,mp-753506,Weak-TI,1,1,1,1,0,0,0.159,0.503,0.257,0.074,0.257
JVASP-11384,9,Cc,Cu2GeS3,0.045,0.134,0.117,0.136,0.124,3D,,,,,,,,,,,,,
JVASP-35038,129,P4/nmm,PrTeCl,0.045,0.117,0.117,0.424,0.424,3D,,,,,,,,,,,,,
JVASP-10582,11,P2_1/m,YP5,0.003,0.7,0.117,0.7,0.119,0D,,,,,,,,,,,,,
JVASP-30634,12,C2/m,W3O8,0.107,0.207,0.118,0.239,0.131,2D,,,,,,,,,,,,,
JVASP-19266,227,Fd-3m,Al2Sb2O7,0.014,0.216,0.118,0.217,0.117,3D,,,,,,,,,,,,,
JVASP-7674,221,Pm-3m,ThTaN3,4.041,0.157,0.119,0.072,0.072,3D,,,,,,,,,,,,,
JVASP-34443,55,Pbam,Tb2SnS5,0.062,0.167,0.121,0.172,0.122,3D,,,,,,,,,,,,,
JVASP-3909,166,R-3m,Sn(SbTe2)2,2.028,0.123,0.122,0.131,0.131,2D,mp-27947,Strong-TI,0,1,0,1,0,1,0.13,0.13,0.13,0.128,0.13
JVASP-49938,164,P-3m1,Tm2TeO2,0.058,0.265,0.122,0.555,0.43,3D,,,,,,,,,,,,,
JVASP-12475,164,P-3m1,Bi4Te7Pb,3.062,0.153,0.123,0.412,0.412,2D,mp-23005,Strong-TI,1,0,1,0,0,1,0.107,0.196,0.141,0.107,0.152
JVASP-25666,62,Pnma,SmAsS,0.732,0.156,0.123,0.108,0.108,3D,,,,,,,,,,,,,
JVASP-29064,8,Cm,Te4Mo3WSe4,0.124,0.123,0.123,0.357,0.357,2D,,,,,,,,,,,,,
JVASP-9179,62,Pnma,Sr2Sn,0.047,0.127,0.127,0.146,0.146,3D,,,,,,,,,,,,,
JVASP-12363,62,Pnma,SrCaPb,0.47,0.178,0.129,0.299,0.271,3D,,,,,,,,,,,,,
JVASP-20376,109,I4_1md,NbAs,0.072,0.129,0.129,0.118,0.118,3D,,,,,,,,,,,,,
JVASP-10581,11,P2_1/m,LuP5,0.043,0.658,0.13,0.657,0.137,3D,,,,,,,,,,,,,
JVASP-29975,166,R-3m,Bi2Te4Pb,2.147,0.166,0.131,0.504,0.504,2D,mp-676250,Strong-TI,0,1,0,1,0,1,0.107,0.186,0.165,0.103,0.171
JVASP-53430,65,Cmmm,SbRhO4,0.843,0.178,0.132,0.017,0.017,3D,mp-675025,,0,0,0,0,0,0,-0.092,0.179,0.148,-0.109,0.149
JVASP-50903,4,P2_1,Pb2O3,0.101,0.448,0.132,0.451,0.146,3D,,,,,,,,,,,,,
JVASP-31186,49,Pccm,AgAuS2,0.064,0.547,0.132,0.573,0.17,3D,,,,,,,,,,,,,
JVASP-3123,194,P6_3/mmc,SrAgP,0.014,0.132,0.132,0.145,0.145,3D,,,,,,,,,,,,,
JVASP-40810,216,F-43m,ScGeAu,0.104,0.431,0.133,0.601,0.285,3D,,,,,,,,,,,,,
JVASP-10096,125,P4/nbm,RbPrTe4,0.171,0.933,0.134,1,0.182,3D,,,,,,,,,,,,,
JVASP-29571,164,P-3m1,Bi2Te5Pb2,2.194,0.147,0.135,0.013,-0.088,2D,,,,,,,,,,,,,
JVASP-36803,15,C2/c,AuClO2,0.075,0.236,0.135,0.257,0.257,3D,,,,,,,,,,,,,
JVASP-29192,156,P3m1,Te4Mo3WSe4,0.125,0.136,0.136,0.355,0.355,2D,,,,,,,,,,,,,
JVASP-53634,4,P2_1,Ag3SI,0.045,0.294,0.136,0.362,0.164,3D,,,,,,,,,,,,,
JVASP-28980,8,Cm,Te4MoW3Se4,0.161,0.138,0.138,0.328,0.328,2D,,,,,,,,,,,,,
JVASP-29083,156,P3m1,Te2MoWSe2,0.145,0.138,0.138,0.356,0.356,2D,,,,,,,,,,,,,
JVASP-28722,156,P3m1,MoWSe3S,0.068,0.139,0.139,0.36,0.34,2D,,,,,,,,,,,,,
JVASP-22725,225,Fm-3m,HfSiRu2,0.052,0.222,0.139,0.26,0.175,3D,,,,,,,,,,,,,
JVASP-56261,215,P-43m,Ge3As4,0.023,0.211,0.14,0.274,0.154,3D,,,,,,,,,,,,,
JVASP-25,166,R-3m,Bi2Te3,2.094,0.223,0.141,0.342,0.342,2D,,,,,,,,,,,,,
JVASP-4149,12,C2/m,Rb2Te5,0.179,0.36,0.141,0.383,0.184,3D,,,,,,,,,,,,,
JVASP-34413,47,Pmmm,Ta2O5,0.07,0.141,0.141,0.258,0.257,2D,,,,,,,,,,,,,
JVASP-365,164,P-3m1,ZrSe2,0.012,0.895,0.141,1.042,0.279,2D,,,,,,,,,,,,,
JVASP-28971,2,P-1,Te2MoWSe2,0.141,0.142,0.142,0.327,0.327,2D,,,,,,,,,,,,,
JVASP-1070,166,R-3m,Sb2Te3,2.017,0.243,0.143,0.016,0.016,2D,,,,,,,,,,,,,
JVASP-3066,194,P6_3/mmc,BaAgP,0.02,0.261,0.143,0.273,0.16,3D,,,,,,,,,,,,,
JVASP-39644,10,P2/m,Sr(GaAs)2,0.034,0.144,0.144,0.151,0.151,3D,,,,,,,,,,,,,
JVASP-2085,198,P2_13,SiRu,0.033,0.272,0.144,0.353,0.216,3D,,,,,,,,,,,,,
JVASP-8714,216,F-43m,YNiBi,0.278,0.422,0.145,0.455,0.208,3D,,,,,,,,,,,,,
JVASP-10028,74,Imma,Ca(SbO2)2,0.021,0.967,0.145,1.043,0.208,3D,,,,,,,,,,,,,
JVASP-8713,216,F-43m,ScNiBi,0.227,0.815,0.146,0.904,0.185,3D,,,,,,,,,,,,,
JVASP-28573,156,P3m1,Te4W3Se2,0.15,0.147,0.147,0.349,0.349,2D,,,,,,,,,,,,,
JVASP-8205,121,I-42m,KAg2SbS4,0.014,0.969,0.147,0.967,0.148,3D,,,,,,,,,,,,,
JVASP-12134,36,Cmc2_1,HfGeTe4,0.279,0.196,0.148,0.312,0.271,2D,,,,,,,,,,,,,
JVASP-28768,8,Cm,Te4Mo3WSe4,0.126,0.148,0.148,0.327,0.327,2D,,,,,,,,,,,,,
JVASP-39280,194,P6_3/mmc,Lu(AlC)3,0.044,1.241,0.148,1.295,0.16,3D,,,,,,,,,,,,,
JVASP-36491,221,Pm-3m,Ca3AsP,0.028,0.149,0.149,0.216,0.216,3D,,,,,,,,,,,,,
JVASP-8141,164,P-3m1,Sr(Zs)2,0.016,0.149,0.149,0.246,0.246,3D,,,,,,,,,,,,,
JVASP-28467,1,P1,Te4Mo(WSe)2,0.136,0.15,0.15,0.402,0.402,2D,,,,,,,,,,,,,
JVASP-2520,164,P-3m1,Ca(CdAs)2,0.048,0.151,0.151,0.246,0.246,3D,,,,,,,,,,,,,
JVASP-35223,96,P4_32_12,Cu2Se,0.025,0.522,0.152,0.535,0.175,3D,,,,,,,,,,,,,
JVASP-7812,187,P-6m2,KZs,0.017,0.268,0.154,0.349,0.239,3D,,,,,,,,,,,,,
JVASP-7706,216,F-43m,LiGaSi,0.003,1.147,0.154,1.172,0.178,3D,,,,,,,,,,,,,
JVASP-35774,216,F-43m,HoNiBi,0.319,0.313,0.156,0.318,0.195,3D,,,,,,,,,,,,,
JVASP-22590,61,Pbca,HgO2,0.066,0.549,0.156,0.612,0.234,3D,,,,,,,,,,,,,
JVASP-8751,166,R-3m,Sb2Te4Pb,2.038,0.158,0.157,0.221,0.221,2D,mp-31507,Strong-TI,0,1,0,1,0,1,0.186,0.187,0.187,0.179,0.187
JVASP-36238,225,Fm-3m,MgTe,0.013,1.888,0.157,2.17,0.436,3D,,,,,,,,,,,,,
